id,station,date,prcp,tobs
13859,USC00519281,2014-08-04,0.02,74.0
13860,USC00519281,2014-08-05,0.0,74.0
13861,USC00519281,2014-08-06,0.0,75.0
13862,USC00519281,2014-08-07,0.02,76.0
13863,USC00519281,2014-08-08,0.29,78.0
13864,USC00519281,2014-08-09,0.79,76.0
13865,USC00519281,2014-08-10,0.03,73.0
13866,USC00519281,2014-08-11,0.0,68.0
13867,USC00519281,2014-08-12,0.0,72.0
13868,USC00519281,2014-08-13,0.17,72.0
13869,USC00519281,2014-08-14,0.04,73.0
13870,USC00519281,2014-08-15,0.02,72.0
13871,USC00519281,2014-08-16,0.0,76.0
13872,USC00519281,2014-08-17,0.0,75.0
13873,USC00519281,2014-08-18,0.2,74.0
13874,USC00519281,2014-08-19,0.03,72.0
13875,USC00519281,2014-08-20,0.12,70.0
13876,USC00519281,2014-08-21,0.05,73.0
13877,USC00519281,2014-08-22,0.14,74.0
13878,USC00519281,2014-08-23,0.02,75.0
13879,USC00519281,2014-08-24,0.17,75.0
13880,USC00519281,2014-08-25,0.01,73.0
13881,USC00519281,2014-08-26,0.38,71.0
13882,USC00519281,2014-08-27,0.22,71.0
13883,USC00519281,2014-08-28,0.01,76.0
13884,USC00519281,2014-08-29,0.06,72.0
13885,USC00519281,2014-08-30,0.11,75.0
13886,USC00519281,2014-08-31,0.0,76.0
13887,USC00519281,2014-09-01,0.0,76.0
13888,USC00519281,2014-09-02,2.29,75.0
13889,USC00519281,2014-09-03,0.02,72.0
13890,USC00519281,2014-09-04,0.0,73.0
13891,USC00519281,2014-09-05,0.06,71.0
13892,USC00519281,2014-09-06,0.61,74.0
13893,USC00519281,2014-09-07,0.01,76.0
13894,USC00519281,2014-09-08,0.0,72.0
13895,USC00519281,2014-09-09,0.0,71.0
13896,USC00519281,2014-09-10,0.0,72.0
13897,USC00519281,2014-09-11,0.02,71.0
13898,USC00519281,2014-09-12,0.09,75.0
13899,USC00519281,2014-09-13,0.0,74.0
13900,USC00519281,2014-09-14,0.0,75.0
13901,USC00519281,2014-09-15,0.53,74.0
13902,USC00519281,2014-09-16,0.0,73.0
13903,USC00519281,2014-09-17,0.47,73.0
13904,USC00519281,2014-09-18,0.04,71.0
13905,USC00519281,2014-09-19,0.18,74.0
13906,USC00519281,2014-09-20,0.14,76.0
13907,USC00519281,2014-09-21,1.21,77.0
13908,USC00519281,2014-09-22,0.06,73.0
13909,USC00519281,2014-09-23,0.01,77.0
13910,USC00519281,2014-09-24,0.0,74.0
13911,USC00519281,2014-09-25,0.12,74.0
13912,USC00519281,2014-09-26,0.38,75.0
13913,USC00519281,2014-09-27,0.09,75.0
13914,USC00519281,2014-09-28,0.26,73.0
13915,USC00519281,2014-09-29,0.55,73.0
13916,USC00519281,2014-09-30,0.3,71.0
13917,USC00519281,2014-10-01,4.0,70.0
13918,USC00519281,2014-10-02,0.02,72.0
13919,USC00519281,2014-10-03,0.37,73.0
13920,USC00519281,2014-10-04,0.4,72.0
13921,USC00519281,2014-10-05,0.95,69.0
13922,USC00519281,2014-10-06,0.1,70.0
13923,USC00519281,2014-10-07,0.03,70.0
13924,USC00519281,2014-10-08,0.15,71.0
13925,USC00519281,2014-10-09,0.06,74.0
13926,USC00519281,2014-10-10,0.13,73.0
13927,USC00519281,2014-10-11,0.07,74.0
13928,USC00519281,2014-10-12,0.0,73.0
13929,USC00519281,2014-10-13,0.04,74.0
13930,USC00519281,2014-10-14,0.22,72.0
13931,USC00519281,2014-10-15,0.3,73.0
13932,USC00519281,2014-10-16,0.01,75.0
13933,USC00519281,2014-10-17,0.0,73.0
13934,USC00519281,2014-10-18,0.63,78.0
13935,USC00519281,2014-10-19,2.45,73.0
13936,USC00519281,2014-10-20,2.75,74.0
13937,USC00519281,2014-10-21,0.01,72.0
13938,USC00519281,2014-10-22,0.17,75.0
13939,USC00519281,2014-10-23,0.78,73.0
13940,USC00519281,2014-10-24,0.29,72.0
13941,USC00519281,2014-10-25,0.22,72.0
13942,USC00519281,2014-10-26,0.15,78.0
13943,USC00519281,2014-10-27,0.0,71.0
13944,USC00519281,2014-10-28,0.13,70.0
13945,USC00519281,2014-10-29,0.24,72.0
13946,USC00519281,2014-10-30,0.28,73.0
13947,USC00519281,2014-10-31,0.03,75.0
13948,USC00519281,2014-11-01,0.12,75.0
13949,USC00519281,2014-11-02,0.48,76.0
13950,USC00519281,2014-11-03,0.12,73.0
13951,USC00519281,2014-11-04,0.07,75.0
13952,USC00519281,2014-11-05,0.03,73.0
13953,USC00519281,2014-11-06,0.12,69.0
13954,USC00519281,2014-11-07,0.01,70.0
13955,USC00519281,2014-11-08,0.67,70.0
13956,USC00519281,2014-11-09,0.01,67.0
13957,USC00519281,2014-11-10,0.0,63.0
13958,USC00519281,2014-11-11,0.0,74.0
13959,USC00519281,2014-11-12,0.77,68.0
13960,USC00519281,2014-11-13,0.0,67.0
13961,USC00519281,2014-11-14,0.0,74.0
13962,USC00519281,2014-11-15,0.95,72.0
13963,USC00519281,2014-11-16,0.15,69.0
13964,USC00519281,2014-11-17,0.0,71.0
13965,USC00519281,2014-11-18,0.0,73.0
13966,USC00519281,2014-11-19,0.0,74.0
13967,USC00519281,2014-11-20,0.02,73.0
13968,USC00519281,2014-11-21,0.0,71.0
13969,USC00519281,2014-11-22,0.01,71.0
13970,USC00519281,2014-11-23,0.0,72.0
13971,USC00519281,2014-11-24,0.0,74.0
13972,USC00519281,2014-11-25,0.21,66.0
13973,USC00519281,2014-11-26,0.0,69.0
13974,USC00519281,2014-11-27,0.0,73.0
13975,USC00519281,2014-11-28,0.0,72.0
13976,USC00519281,2014-11-29,0.05,71.0
13977,USC00519281,2014-11-30,0.62,70.0
13978,USC00519281,2014-12-01,0.0,70.0
13979,USC00519281,2014-12-02,0.0,68.0
13980,USC00519281,2014-12-03,0.41,68.0
13981,USC00519281,2014-12-04,1.56,66.0
13982,USC00519281,2014-12-05,0.04,68.0
13983,USC00519281,2014-12-06,0.63,65.0
13984,USC00519281,2014-12-07,0.01,62.0
13985,USC00519281,2014-12-08,0.0,62.0
13986,USC00519281,2014-12-09,0.0,65.0
13987,USC00519281,2014-12-10,0.0,61.0
13988,USC00519281,2014-12-11,0.21,70.0
13989,USC00519281,2014-12-12,0.07,68.0
13990,USC00519281,2014-12-13,0.01,67.0
13991,USC00519281,2014-12-14,0.13,68.0
13992,USC00519281,2014-12-15,0.0,71.0
13993,USC00519281,2014-12-16,0.08,69.0
13994,USC00519281,2014-12-17,0.07,71.0
13995,USC00519281,2014-12-18,0.11,71.0
13996,USC00519281,2014-12-19,0.08,71.0
13997,USC00519281,2014-12-20,0.0,72.0
13998,USC00519281,2014-12-21,0.0,72.0
13999,USC00519281,2014-12-22,0.0,68.0
14000,USC00519281,2014-12-23,1.07,69.0
14001,USC00519281,2014-12-24,1.1,66.0
14002,USC00519281,2014-12-25,0.36,60.0
14003,USC00519281,2014-12-26,0.0,63.0
14004,USC00519281,2014-12-27,0.0,68.0
14005,USC00519281,2014-12-28,0.0,64.0
14006,USC00519281,2014-12-29,0.0,63.0
14007,USC00519281,2014-12-30,0.0,63.0
14008,USC00519281,2014-12-31,0.66,59.0
14009,USC00519281,2015-01-01,0.0,66.0
14010,USC00519281,2015-01-02,0.0,60.0
14011,USC00519281,2015-01-03,1.55,67.0
14012,USC00519281,2015-01-04,0.05,65.0
14013,USC00519281,2015-01-05,0.0,56.0
14014,USC00519281,2015-01-06,0.06,64.0
14015,USC00519281,2015-01-07,0.0,64.0
14016,USC00519281,2015-01-08,0.0,62.0
14017,USC00519281,2015-01-09,0.0,64.0
14018,USC00519281,2015-01-10,0.05,66.0
14019,USC00519281,2015-01-11,0.0,69.0
14020,USC00519281,2015-01-12,0.0,60.0
14021,USC00519281,2015-01-13,0.0,58.0
14022,USC00519281,2015-01-14,0.0,63.0
14023,USC00519281,2015-01-15,0.0,65.0
14024,USC00519281,2015-01-16,0.01,68.0
14025,USC00519281,2015-01-17,0.0,70.0
14026,USC00519281,2015-01-18,0.0,67.0
14027,USC00519281,2015-01-19,0.0,71.0
14028,USC00519281,2015-01-20,0.0,68.0
14029,USC00519281,2015-01-21,0.0,62.0
14030,USC00519281,2015-01-22,0.0,61.0
14031,USC00519281,2015-01-23,0.0,72.0
14032,USC00519281,2015-01-24,0.18,66.0
14033,USC00519281,2015-01-25,0.78,65.0
14034,USC00519281,2015-01-26,0.77,65.0
14035,USC00519281,2015-01-27,0.0,65.0
14036,USC00519281,2015-01-28,0.06,66.0
14037,USC00519281,2015-01-29,0.0,69.0
14038,USC00519281,2015-01-30,0.09,63.0
14039,USC00519281,2015-01-31,0.0,69.0
14040,USC00519281,2015-02-01,0.02,62.0
14041,USC00519281,2015-02-02,0.0,67.0
14042,USC00519281,2015-02-03,0.0,76.0
14043,USC00519281,2015-02-04,1.29,74.0
14044,USC00519281,2015-02-05,0.0,66.0
14045,USC00519281,2015-02-06,0.0,58.0
14046,USC00519281,2015-02-07,0.0,70.0
14047,USC00519281,2015-02-08,0.0,66.0
14048,USC00519281,2015-02-09,0.0,72.0
14049,USC00519281,2015-02-10,0.24,68.0
14050,USC00519281,2015-02-11,0.0,64.0
14051,USC00519281,2015-02-12,0.0,60.0
14052,USC00519281,2015-02-13,0.0,71.0
14053,USC00519281,2015-02-14,0.21,73.0
14054,USC00519281,2015-02-15,1.42,56.0
14055,USC00519281,2015-02-16,0.01,68.0
14056,USC00519281,2015-02-17,0.0,63.0
14057,USC00519281,2015-02-18,0.0,64.0
14058,USC00519281,2015-02-19,0.0,66.0
14059,USC00519281,2015-02-20,0.0,69.0
14060,USC00519281,2015-02-21,0.61,72.0
14061,USC00519281,2015-02-22,0.0,74.0
14062,USC00519281,2015-02-23,0.0,77.0
14063,USC00519281,2015-02-24,0.0,65.0
14064,USC00519281,2015-02-25,0.01,71.0
14065,USC00519281,2015-02-26,0.12,69.0
14066,USC00519281,2015-02-27,0.07,66.0
14067,USC00519281,2015-02-28,0.28,69.0
14068,USC00519281,2015-03-01,0.18,71.0
14069,USC00519281,2015-03-02,0.09,68.0
14070,USC00519281,2015-03-03,0.17,71.0
14071,USC00519281,2015-03-04,0.22,67.0
14072,USC00519281,2015-03-05,1.08,65.0
14073,USC00519281,2015-03-06,0.57,62.0
14074,USC00519281,2015-03-07,0.01,67.0
14075,USC00519281,2015-03-08,0.0,65.0
14076,USC00519281,2015-03-09,0.0,57.0
14077,USC00519281,2015-03-10,0.19,57.0
14078,USC00519281,2015-03-11,0.0,61.0
14079,USC00519281,2015-03-12,0.0,62.0
14080,USC00519281,2015-03-13,0.06,56.0
14081,USC00519281,2015-03-14,0.0,69.0
14082,USC00519281,2015-03-15,0.0,72.0
14083,USC00519281,2015-03-16,0.01,63.0
14084,USC00519281,2015-03-17,0.0,57.0
14085,USC00519281,2015-03-18,0.0,60.0
14086,USC00519281,2015-03-19,0.0,62.0
14087,USC00519281,2015-03-20,0.02,70.0
14088,USC00519281,2015-03-21,0.2,72.0
14089,USC00519281,2015-03-22,0.08,73.0
14090,USC00519281,2015-03-23,0.0,68.0
14091,USC00519281,2015-03-24,0.0,62.0
14092,USC00519281,2015-03-25,0.02,63.0
14093,USC00519281,2015-03-26,0.03,70.0
14094,USC00519281,2015-03-27,0.0,70.0
14095,USC00519281,2015-03-28,0.0,74.0
14096,USC00519281,2015-03-29,0.49,74.0
14097,USC00519281,2015-03-30,0.42,70.0
14098,USC00519281,2015-03-31,0.61,70.0
14099,USC00519281,2015-04-01,0.64,70.0
14100,USC00519281,2015-04-02,0.0,72.0
14101,USC00519281,2015-04-03,0.0,74.0
14102,USC00519281,2015-04-04,0.0,74.0
14103,USC00519281,2015-04-05,0.03,73.0
14104,USC00519281,2015-04-06,0.0,70.0
14105,USC00519281,2015-04-07,0.0,70.0
14106,USC00519281,2015-04-08,0.39,70.0
14107,USC00519281,2015-04-09,0.0,71.0
14108,USC00519281,2015-04-10,0.0,67.0
14109,USC00519281,2015-04-11,0.0,72.0
14110,USC00519281,2015-04-12,0.18,69.0
14111,USC00519281,2015-04-13,0.05,69.0
14112,USC00519281,2015-04-14,0.07,70.0
14113,USC00519281,2015-04-15,0.19,71.0
14114,USC00519281,2015-04-16,0.02,70.0
14115,USC00519281,2015-04-17,0.1,71.0
14116,USC00519281,2015-04-18,0.01,74.0
14117,USC00519281,2015-04-19,0.01,75.0
14118,USC00519281,2015-04-20,0.0,72.0
14119,USC00519281,2015-04-21,0.03,72.0
14120,USC00519281,2015-04-22,0.07,67.0
14121,USC00519281,2015-04-23,0.32,67.0
14122,USC00519281,2015-04-24,0.14,69.0
14123,USC00519281,2015-04-25,0.01,73.0
14124,USC00519281,2015-04-26,0.0,78.0
14125,USC00519281,2015-04-27,0.62,69.0
14126,USC00519281,2015-04-28,0.47,71.0
14127,USC00519281,2015-04-29,0.14,73.0
14128,USC00519281,2015-04-30,0.0,72.0
14129,USC00519281,2015-05-01,0.18,69.0
14130,USC00519281,2015-05-02,0.0,73.0
14131,USC00519281,2015-05-03,0.0,76.0
14132,USC00519281,2015-05-04,0.01,72.0
14133,USC00519281,2015-05-05,0.0,72.0
14134,USC00519281,2015-05-06,0.0,72.0
14135,USC00519281,2015-05-07,0.09,72.0
14136,USC00519281,2015-05-08,0.15,70.0
14137,USC00519281,2015-05-09,0.4,73.0
14138,USC00519281,2015-05-10,0.29,69.0
14139,USC00519281,2015-05-11,0.03,72.0
14140,USC00519281,2015-05-12,0.0,72.0
14141,USC00519281,2015-05-13,0.0,71.0
14142,USC00519281,2015-05-14,0.09,71.0
14143,USC00519281,2015-05-15,0.02,66.0
14144,USC00519281,2015-05-16,0.06,78.0
14145,USC00519281,2015-05-17,0.06,74.0
14146,USC00519281,2015-05-18,0.17,70.0
14147,USC00519281,2015-05-19,0.0,72.0
14148,USC00519281,2015-05-20,0.06,69.0
14149,USC00519281,2015-05-21,0.4,65.0
14150,USC00519281,2015-05-22,0.0,64.0
14151,USC00519281,2015-05-23,0.85,75.0
14152,USC00519281,2015-05-24,0.0,69.0
14153,USC00519281,2015-05-25,0.0,71.0
14154,USC00519281,2015-05-26,0.07,65.0
14155,USC00519281,2015-05-27,0.36,65.0
14156,USC00519281,2015-05-28,0.72,67.0
14157,USC00519281,2015-05-29,0.04,64.0
14158,USC00519281,2015-05-30,0.01,72.0
14159,USC00519281,2015-05-31,0.59,72.0
14160,USC00519281,2015-06-01,0.46,76.0
14161,USC00519281,2015-06-02,0.02,68.0
14162,USC00519281,2015-06-03,0.0,71.0
14163,USC00519281,2015-06-04,1.24,70.0
14164,USC00519281,2015-06-05,0.06,68.0
14165,USC00519281,2015-06-06,0.0,79.0
14166,USC00519281,2015-06-07,0.07,75.0
14167,USC00519281,2015-06-08,0.01,71.0
14168,USC00519281,2015-06-09,0.34,69.0
14169,USC00519281,2015-06-10,0.03,71.0
14170,USC00519281,2015-06-11,0.03,72.0
14171,USC00519281,2015-06-12,0.08,69.0
14172,USC00519281,2015-06-13,0.01,72.0
14173,USC00519281,2015-06-14,0.05,75.0
14174,USC00519281,2015-06-15,0.03,71.0
14175,USC00519281,2015-06-16,0.01,72.0
14176,USC00519281,2015-06-17,0.15,70.0
14177,USC00519281,2015-06-18,0.45,71.0
14178,USC00519281,2015-06-19,0.19,72.0
14179,USC00519281,2015-06-20,0.13,75.0
14180,USC00519281,2015-06-21,0.05,75.0
14181,USC00519281,2015-06-22,0.05,71.0
14182,USC00519281,2015-06-23,0.03,73.0
14183,USC00519281,2015-06-24,0.17,71.0
14184,USC00519281,2015-06-25,0.21,71.0
14185,USC00519281,2015-06-26,0.02,74.0
14186,USC00519281,2015-06-27,0.21,74.0
14187,USC00519281,2015-06-28,0.02,78.0
14188,USC00519281,2015-06-29,0.27,72.0
14189,USC00519281,2015-06-30,0.16,69.0
14190,USC00519281,2015-07-01,0.01,68.0
14191,USC00519281,2015-07-02,0.0,68.0
14192,USC00519281,2015-07-03,0.28,73.0
14193,USC00519281,2015-07-04,0.0,77.0
14194,USC00519281,2015-07-05,0.0,78.0
14195,USC00519281,2015-07-06,0.0,74.0
14196,USC00519281,2015-07-07,0.01,75.0
14197,USC00519281,2015-07-08,0.32,75.0
14198,USC00519281,2015-07-09,0.04,74.0
14199,USC00519281,2015-07-10,0.48,76.0
14200,USC00519281,2015-07-11,0.57,77.0
14201,USC00519281,2015-07-12,0.27,82.0
14202,USC00519281,2015-07-13,0.06,77.0
14203,USC00519281,2015-07-14,0.47,73.0
14204,USC00519281,2015-07-15,0.23,73.0
14205,USC00519281,2015-07-16,0.41,74.0
14206,USC00519281,2015-07-17,0.69,75.0
14207,USC00519281,2015-07-18,0.27,83.0
14208,USC00519281,2015-07-19,0.05,72.0
14209,USC00519281,2015-07-20,0.01,71.0
14210,USC00519281,2015-07-21,0.26,73.0
14211,USC00519281,2015-07-22,0.31,76.0
14212,USC00519281,2015-07-23,0.02,74.0
14213,USC00519281,2015-07-24,0.03,75.0
14214,USC00519281,2015-07-25,0.1,78.0
14215,USC00519281,2015-07-26,0.0,72.0
14216,USC00519281,2015-07-27,0.0,75.0
14217,USC00519281,2015-07-28,0.14,74.0
14218,USC00519281,2015-07-29,0.02,77.0
14219,USC00519281,2015-07-30,0.0,74.0
14220,USC00519281,2015-07-31,0.01,77.0
14221,USC00519281,2015-08-01,0.0,78.0
14222,USC00519281,2015-08-02,0.01,79.0
14223,USC00519281,2015-08-03,0.0,75.0
14224,USC00519281,2015-08-04,0.01,69.0
14225,USC00519281,2015-08-05,0.02,76.0
14226,USC00519281,2015-08-06,0.47,74.0
14227,USC00519281,2015-08-07,0.02,73.0
14228,USC00519281,2015-08-08,0.16,80.0
14229,USC00519281,2015-08-09,0.06,74.0
14230,USC00519281,2015-08-10,0.04,75.0
14231,USC00519281,2015-08-11,0.04,75.0
14232,USC00519281,2015-08-12,0.01,76.0
14233,USC00519281,2015-08-13,0.07,76.0
14234,USC00519281,2015-08-14,0.43,75.0
14235,USC00519281,2015-08-15,0.18,76.0
14236,USC00519281,2015-08-16,0.04,74.0
14237,USC00519281,2015-08-17,0.24,78.0
14238,USC00519281,2015-08-18,0.89,76.0
14239,USC00519281,2015-08-19,0.03,74.0
14240,USC00519281,2015-08-20,0.0,72.0
14241,USC00519281,2015-08-21,1.62,77.0
14242,USC00519281,2015-08-22,0.03,80.0
14243,USC00519281,2015-08-23,2.86,80.0
14244,USC00519281,2015-08-24,3.62,72.0
14245,USC00519281,2015-08-25,0.31,79.0
14246,USC00519281,2015-08-26,0.6,72.0
14247,USC00519281,2015-08-27,2.96,75.0
14248,USC00519281,2015-08-28,0.05,77.0
14249,USC00519281,2015-08-29,0.01,82.0
14250,USC00519281,2015-08-30,0.05,77.0
14251,USC00519281,2015-08-31,0.02,76.0
14252,USC00519281,2015-09-01,0.3,76.0
14253,USC00519281,2015-09-02,0.01,73.0
14254,USC00519281,2015-09-03,0.0,74.0
14255,USC00519281,2015-09-04,1.35,75.0
14256,USC00519281,2015-09-05,0.0,83.0
14257,USC00519281,2015-09-06,0.0,76.0
14258,USC00519281,2015-09-07,0.97,81.0
14259,USC00519281,2015-09-08,0.74,81.0
14260,USC00519281,2015-09-09,0.0,84.0
14261,USC00519281,2015-09-10,0.09,85.0
14262,USC00519281,2015-09-11,0.69,80.0
14263,USC00519281,2015-09-12,3.1,79.0
14264,USC00519281,2015-09-13,0.26,81.0
14265,USC00519281,2015-09-14,0.52,79.0
14266,USC00519281,2015-09-15,1.61,76.0
14267,USC00519281,2015-09-16,0.41,80.0
14268,USC00519281,2015-09-17,0.07,80.0
14269,USC00519281,2015-09-18,0.42,80.0
14270,USC00519281,2015-09-19,0.07,78.0
14271,USC00519281,2015-09-20,0.25,79.0
14272,USC00519281,2015-09-21,0.63,80.0
14273,USC00519281,2015-09-22,0.37,80.0
14274,USC00519281,2015-09-23,0.48,77.0
14275,USC00519281,2015-09-24,0.11,77.0
14276,USC00519281,2015-09-25,0.2,74.0
14277,USC00519281,2015-09-26,0.49,75.0
14278,USC00519281,2015-09-27,0.45,74.0
14279,USC00519281,2015-09-28,0.77,77.0
14280,USC00519281,2015-09-29,0.8,78.0
14281,USC00519281,2015-09-30,0.14,80.0
14282,USC00519281,2015-10-01,0.0,77.0
14283,USC00519281,2015-10-02,0.06,73.0
14284,USC00519281,2015-10-03,0.0,76.0
14285,USC00519281,2015-10-04,0.09,74.0
14286,USC00519281,2015-10-05,1.46,75.0
14287,USC00519281,2015-10-06,0.19,75.0
14288,USC00519281,2015-10-07,0.01,68.0
14289,USC00519281,2015-10-08,0.09,66.0
14290,USC00519281,2015-10-09,0.04,73.0
14291,USC00519281,2015-10-11,0.8,76.0
14292,USC00519281,2015-10-12,0.41,75.0
14293,USC00519281,2015-10-13,1.53,73.0
14294,USC00519281,2015-10-14,0.39,72.0
14295,USC00519281,2015-10-15,1.02,77.0
14296,USC00519281,2015-10-16,1.33,71.0
14297,USC00519281,2015-10-17,0.51,79.0
14298,USC00519281,2015-10-18,0.07,80.0
14299,USC00519281,2015-10-19,0.0,73.0
14300,USC00519281,2015-10-20,0.14,74.0
14301,USC00519281,2015-10-21,0.33,76.0
14302,USC00519281,2015-10-22,0.08,73.0
14303,USC00519281,2015-10-23,0.0,70.0
14304,USC00519281,2015-10-24,0.01,76.0
14305,USC00519281,2015-10-25,0.0,80.0
14306,USC00519281,2015-10-26,0.01,72.0
14307,USC00519281,2015-10-27,0.16,75.0
14308,USC00519281,2015-10-28,0.0,76.0
14309,USC00519281,2015-10-29,0.07,71.0
14310,USC00519281,2015-10-30,0.0,71.0
14311,USC00519281,2015-10-31,0.38,78.0
14312,USC00519281,2015-11-01,0.78,79.0
14313,USC00519281,2015-11-02,0.02,73.0
14314,USC00519281,2015-11-03,0.0,75.0
14315,USC00519281,2015-11-04,0.04,77.0
14316,USC00519281,2015-11-05,0.18,73.0
14317,USC00519281,2015-11-06,0.29,73.0
14318,USC00519281,2015-11-07,0.46,74.0
14319,USC00519281,2015-11-08,0.36,79.0
14320,USC00519281,2015-11-09,0.3,72.0
14321,USC00519281,2015-11-10,0.47,76.0
14322,USC00519281,2015-11-11,0.08,76.0
14323,USC00519281,2015-11-12,0.34,72.0
14324,USC00519281,2015-11-13,0.17,73.0
14325,USC00519281,2015-11-14,0.23,73.0
14326,USC00519281,2015-11-15,0.0,77.0
14327,USC00519281,2015-11-16,0.1,71.0
14328,USC00519281,2015-11-17,0.0,66.0
14329,USC00519281,2015-11-18,0.34,67.0
14330,USC00519281,2015-11-19,0.2,73.0
14331,USC00519281,2015-11-20,1.87,71.0
14332,USC00519281,2015-11-21,2.17,72.0
14333,USC00519281,2015-11-22,0.85,78.0
14334,USC00519281,2015-11-23,1.17,73.0
14335,USC00519281,2015-11-24,0.98,70.0
14336,USC00519281,2015-11-25,0.12,70.0
14337,USC00519281,2015-11-26,0.82,75.0
14338,USC00519281,2015-11-27,0.72,74.0
14339,USC00519281,2015-11-28,0.08,76.0
14340,USC00519281,2015-11-29,0.08,72.0
14341,USC00519281,2015-11-30,0.04,75.0
14342,USC00519281,2015-12-01,0.02,73.0
14343,USC00519281,2015-12-02,0.02,74.0
14344,USC00519281,2015-12-03,0.22,75.0
14345,USC00519281,2015-12-04,0.03,75.0
14346,USC00519281,2015-12-05,0.0,70.0
14347,USC00519281,2015-12-06,0.1,72.0
14348,USC00519281,2015-12-07,0.02,69.0
14349,USC00519281,2015-12-08,0.02,68.0
14350,USC00519281,2015-12-09,0.08,74.0
14351,USC00519281,2015-12-10,0.1,72.0
14352,USC00519281,2015-12-11,0.15,75.0
14353,USC00519281,2015-12-12,0.31,79.0
14354,USC00519281,2015-12-13,0.03,69.0
14355,USC00519281,2015-12-14,0.13,67.0
14356,USC00519281,2015-12-15,0.35,73.0
14357,USC00519281,2015-12-16,0.03,74.0
14358,USC00519281,2015-12-17,0.09,75.0
14359,USC00519281,2015-12-18,0.17,72.0
14360,USC00519281,2015-12-19,0.13,76.0
14361,USC00519281,2015-12-20,0.05,74.0
14362,USC00519281,2015-12-21,0.15,75.0
14363,USC00519281,2015-12-22,0.04,74.0
14364,USC00519281,2015-12-23,0.1,74.0
14365,USC00519281,2015-12-24,0.45,76.0
14366,USC00519281,2015-12-25,0.47,74.0
14367,USC00519281,2015-12-26,0.22,75.0
14368,USC00519281,2015-12-27,0.8,75.0
14369,USC00519281,2015-12-28,0.0,73.0
14370,USC00519281,2015-12-29,0.16,76.0
14371,USC00519281,2015-12-30,0.5,74.0
14372,USC00519281,2015-12-31,0.09,73.0
14373,USC00519281,2016-01-01,0.02,74.0
14374,USC00519281,2016-01-02,0.03,72.0
14375,USC00519281,2016-01-03,0.0,68.0
14376,USC00519281,2016-01-04,0.0,69.0
14377,USC00519281,2016-01-05,0.18,70.0
14378,USC00519281,2016-01-06,0.35,69.0
14379,USC00519281,2016-01-07,0.35,76.0
14380,USC00519281,2016-01-08,0.02,75.0
14381,USC00519281,2016-01-09,0.02,74.0
14382,USC00519281,2016-01-10,0.02,74.0
14383,USC00519281,2016-01-11,0.0,73.0
14384,USC00519281,2016-01-12,0.02,75.0
14385,USC00519281,2016-01-13,0.0,74.0
14386,USC00519281,2016-01-14,0.0,66.0
14387,USC00519281,2016-01-15,0.02,71.0
14388,USC00519281,2016-01-16,0.05,73.0
14389,USC00519281,2016-01-17,0.0,75.0
14390,USC00519281,2016-01-18,0.0,63.0
14391,USC00519281,2016-01-19,0.0,61.0
14392,USC00519281,2016-01-20,0.01,62.0
14393,USC00519281,2016-01-21,0.42,65.0
14394,USC00519281,2016-01-22,0.0,65.0
14395,USC00519281,2016-01-23,0.0,75.0
14396,USC00519281,2016-01-24,0.0,78.0
14397,USC00519281,2016-01-25,0.07,69.0
14398,USC00519281,2016-01-26,0.74,65.0
14399,USC00519281,2016-01-27,0.01,69.0
14400,USC00519281,2016-01-28,0.0,64.0
14401,USC00519281,2016-01-29,0.02,68.0
14402,USC00519281,2016-01-30,0.01,73.0
14403,USC00519281,2016-01-31,0.02,74.0
14404,USC00519281,2016-02-01,0.07,69.0
14405,USC00519281,2016-02-02,0.42,68.0
14406,USC00519281,2016-02-03,0.2,69.0
14407,USC00519281,2016-02-04,0.04,65.0
14408,USC00519281,2016-02-05,0.0,67.0
14409,USC00519281,2016-02-06,0.0,69.0
14410,USC00519281,2016-02-07,0.05,70.0
14411,USC00519281,2016-02-08,0.0,56.0
14412,USC00519281,2016-02-09,0.0,57.0
14413,USC00519281,2016-02-10,0.0,58.0
14414,USC00519281,2016-02-11,0.0,61.0
14415,USC00519281,2016-02-12,0.01,71.0
14416,USC00519281,2016-02-13,0.22,74.0
14417,USC00519281,2016-02-14,0.0,71.0
14418,USC00519281,2016-02-15,0.0,75.0
14419,USC00519281,2016-02-16,0.03,72.0
14420,USC00519281,2016-02-17,0.11,71.0
14421,USC00519281,2016-02-18,0.02,72.0
14422,USC00519281,2016-02-19,0.0,69.0
14423,USC00519281,2016-02-20,0.06,71.0
14424,USC00519281,2016-02-21,0.08,72.0
14425,USC00519281,2016-02-22,0.04,60.0
14426,USC00519281,2016-02-23,0.0,69.0
14427,USC00519281,2016-02-24,0.0,67.0
14428,USC00519281,2016-02-25,0.0,64.0
14429,USC00519281,2016-02-26,0.3,69.0
14430,USC00519281,2016-02-27,0.0,69.0
14431,USC00519281,2016-02-28,0.0,71.0
14432,USC00519281,2016-02-29,0.0,69.0
14433,USC00519281,2016-03-01,0.01,72.0
14434,USC00519281,2016-03-02,0.0,63.0
14435,USC00519281,2016-03-03,0.0,63.0
14436,USC00519281,2016-03-04,0.0,62.0
14437,USC00519281,2016-03-05,0.0,70.0
14438,USC00519281,2016-03-06,0.0,72.0
14439,USC00519281,2016-03-07,0.0,67.0
14440,USC00519281,2016-03-08,0.0,74.0
